question,true_answer,predicted_answer,is_correct
"[header] Evinizi kadife ile nasıl dekore edebilirsiniz [title] Kadife perdelerle Viktorya dönemine geçin. [adım] Perdeler, alanınıza kadife katmanın harika bir yoludur. Kadife ışığı iyi bir şekilde engelleyerek onu işlevsel bir seçenek haline getirir.
Şıklar:
A. Ayrıca kullandığınız stile ve renge göre odaya Viktorya dönemi havası da katabilir. [alt adımlar] Daha sade bir şey istiyorsanız beyazı seçin, böylece kadife çok fazla göze çarpmaz.
B. Kadife etrafta güzel duruyor, uzanmayı kolaylaştırıyor. Kadife perdelerin asılması neredeyse perdeler gibi nispeten kolaydır, bu nedenle birçok renk ve desene sahiptirler.
C. Perdeler aynı zamanda ışığı engellemeyen ancak üretilen ışığa müdahale eden kumaşlara bir alternatiftir. [alt adımlar] Kadife perdelerle Viktorya dönemine geçmek, dışarıdan gelen ışığı engellemek için pencerenin içine kaydırabileceğiniz bir dolgu parçası olan bir perde çubuğu satın almayı içerir.
D. Kadifeyi andıran renkte perdeler için ikinci el mağazalara, büyük mağazalara ve geleneksel bahçe perakendecilerine bakın. Şeffaf kumaş kadife ile hoş bir kontrast oluşturacaktır.","Ayrıca kullandığınız stile ve renge göre odaya Viktorya dönemi havası da katabilir. [alt adımlar] Daha sade bir şey istiyorsanız beyazı seçin, böylece kadife çok fazla göze çarpmaz.","A. Ayrıca kullandığınız stile ve renge göre odaya Viktorya dönemi havası da katabilir. [alt adımlar] Daha sade bir şey istiyorsanız beyazı seçin, böylece kadife çok fazla göze çarpmaz.",False
"[header] Sıkıcı anlarda nasıl sabırlı kalınır? [title] Sabırsızlığın içten geldiğini kabul edin. [adım] Sabırlı olmaya çalışmak istiyorsanız, ilk adım sabırsızlığın ne zaman ortaya çıktığını fark edebilmektir. Hayal kırıklığının kaynağının kontrolünüz dışında olduğunu düşünmek kolay olabilir (örneğin, trafikte sıkışıp kaldığınızda), ancak gerçek şu ki, nasıl tepki vereceğinize her zaman siz karar verirsiniz.
Şıklar:
A. [alt adımlar] Hayal kırıklığınızın sizden uzaklaşmasına izin vermek yerine, sabırsızlandığınızda durup fark etmeye çalışın. Kendinize şöyle diyebilirsiniz: ""Sabırsızım.
B. Sabırsızlıkla ilgili bir şey söyleme veya yapma dürtüsü hissediyorsanız, başka bir hayal kırıklığı kaynağıyla karşı karşıyasınız demektir. [alt adımlar] Bazen hayal kırıklığına tepki verme eylemi, bu konuda bir şeyler yapmanız gerektiği konusunda endişelenmenize neden olabilir.
C. Bir sonuç görmek için mükemmel olmanıza gerek yok. Örneğin, bir trafik ışığının kırmızıya döndüğünü gördüğünüzde ve sokakta onu durduracak kimse olmadığında muhtemelen hayal kırıklığına uğrarsınız.
D. Eğer hayal kırıklığına uğrarsanız, kendinizi şu durumlarda hayal etme olasılığınız daha yüksektir: [alt adımlar] Aklınızda başkalarıyla tartışacak iyi bir şey var. Hayatınızı etkileyen bir işle tamamen ilgisiz bir şeyiniz var.","[alt adımlar] Hayal kırıklığınızın sizden uzaklaşmasına izin vermek yerine, sabırsızlandığınızda durup fark etmeye çalışın. Kendinize şöyle diyebilirsiniz: ""Sabırsızım.","A. [alt adımlar] Hayal kırıklığınızın sizden uzaklaşmasına izin vermek yerine, sabırsızlandığınızda durup fark etmeye çalışın. Kendinize şöyle diyebilirsiniz: ""Sabırsızım.",False
"[header] Rus Campbell cüce hamsterinin bakımı nasıl yapılır [title] Doğru kafesi seçin. [adım] Öncelikle hamsterınız için bir kafes seçmeniz gerekecek. Rus kamp çanları da dahil olmak üzere cüce hamsterleri çiğneme ve kemirme konusunda kötü bir üne sahiptir.
Şıklar:
A. Ancak kedi yatakları ve uyku tulumları gibi kedilerin asla gözden kaçırmayacağı şeyleri de çiğneyebilirler. Seçtiğiniz her hamster için güvenli ve boş bir kafes seçin.
B. Bu hamster türü için en iyi kafes, üstü ahşap olandır. Ahşap veya vinilden yapılmış bir kafes düşünün.
C. Bu nedenle akvaryum tarzı bir kafes, çubuklu bir kafesten daha iyi olacaktır. Hamsterler tel kafeslerin çubuklarını çiğneyebilirler.
D. Hamster için yeterli hava akışına ve taban alanına sahip bir kafes ve kafesin altında yatak için bir alan istiyorsunuz. [alt adımlar] 100 kiloluk bir hamster için, onun çiğnemesi için ne kadar az alanınız varsa o kadar iyidir.","Bu nedenle akvaryum tarzı bir kafes, çubuklu bir kafesten daha iyi olacaktır. Hamsterler tel kafeslerin çubuklarını çiğneyebilirler.","B. Bu hamster türü için en iyi kafes, üstü ahşap olandır. Ahşap veya vinilden yapılmış bir kafes düşünün.",False
"İki adam hararetli bir şekilde konuşuyorlar, ta ki bir adam gelip onları ayırana kadar. 99 numara
Şıklar:
A. 52 numaranın peşinde ve oyunu kazanıyor.
B. daha sonra yangınlara karşı kullanılacak bir halat oluşturmak için halının farklı uzunluklarda nasıl katlanacağını gösteriyor.
C. erkeklerin ellerini tutuyor ve ellerini serbest bırakmak için erkeklerin ellerini tutuyor.
D. ayrılır ve konuşmayı bitirmek için geri döner.",ayrılır ve konuşmayı bitirmek için geri döner.,D. ayrılır ve konuşmayı bitirmek için geri döner.,False
"Bir bebek evden çıkıp havuza düşüyor. Bebek havuzda sırtüstü yatıyor. bir adam
Şıklar:
A. Bebeğin arkasından gelir ve onu kucağına alır.
B. yüzme havuzundan uzaklaşıyor ve çimlerin üzerinde bir köpekle birlikte bir bahçe sandalyesine oturuyor.
C. bebeğin üzerine siyah su balonları takar ve yüzmeye gider.
D. bebeği alır, kızı döndürür ve havuza bırakır.",Bebeğin arkasından gelir ve onu kucağına alır.,A. Bebeğin arkasından gelir ve onu kucağına alır.,False
"[header] Kelebek vuruşu nasıl yapılır [title] Tekmenizin düşmesini istediğiniz yöne dönün. [adım] Kelebek vuruşu dönme hareketidir, dolayısıyla vuruş sırasında başınız bacaklarınızdan ters yöne bakacak. [alt adımlar] Tekmenizin hangi yöne inmesini istediğinizi belirleyin ve ardından yüzünüzü o yöne çevirerek başlayın.
Şıklar:
A. [title] Shin-nike'ları ayakta dururken yapın, ancak aynı zamanda bacaklarınızı yukarı doğru çevirin. [adım] Bir ayağınızı sağa doğru adım atın ve sol bacağınızı sağ bacağınızın önüne getirin.
B. Bu şekilde üst vücut seviyenizi koruyabilir ve başınızı bir tarafa eğmek veya eğmek yerine, bacaklarınızı düz arkanızda tutarak vuruşu yapabilirsiniz. [title] Vuruş için yeterli alana sahip olduğunuzdan emin olun.
C. Ayrıca soldan sağa mı yoksa sağdan sola mı gitmek istediğinizi de hesaplayın. Aşağıdaki açıklamada sağdan sola doğru ilerleyeceğiz.
D. Bunu yaparken sakin kalmak isteyeceksiniz. Bu, vücudunuzu korurken vücudunuzu kelebek vuruşuna getirmenize yardımcı olacaktır.",Ayrıca soldan sağa mı yoksa sağdan sola mı gitmek istediğinizi de hesaplayın. Aşağıdaki açıklamada sağdan sola doğru ilerleyeceğiz.,"B. Bu şekilde üst vücut seviyenizi koruyabilir ve başınızı bir tarafa eğmek veya eğmek yerine, bacaklarınızı düz arkanızda tutarak vuruşu yapabilirsiniz. [title] Vuruş için yeterli alana sahip olduğunuzdan emin olun.",False
"Topu biraz havaya fırlattı ve düşen topun içine adım attı ve elindeki sopayla harika bir bağlantı kurdu. Son sonuç harika bir vuruş ve nasıl harika bir vuruş yapılacağına dair adımlar. adam
Şıklar:
A. yüzüne eğilir ve sahadan ayrılır.
B. en iyi performansı elde etmek için vuruşa nasıl adım atacağınız, yukarı doğru vuruş ve takip konusunda birçok iyi ipucu gösterir.
C. topu alır ve ceza sahasına doğru yürür.
D. Gözlerinin üzerine takılan, yakından bakıldığında çizgi film karakterini andıran yeşil bir bere takıyor.","en iyi performansı elde etmek için vuruşa nasıl adım atacağınız, yukarı doğru vuruş ve takip konusunda birçok iyi ipucu gösterir.","B. en iyi performansı elde etmek için vuruşa nasıl adım atacağınız, yukarı doğru vuruş ve takip konusunda birçok iyi ipucu gösterir.",False
"[header] Hayatınızı nasıl organize edersiniz ve dağınıklıktan nasıl kurtulursunuz [title] Evinizi tamamen temizlemek için bir gün ayırın. [adım] Normalde bunu yapmamalısınız, ancak bu adımları uygulamadan önce bulaşıkları yıkayın, yerleri süpürün ve tüm bu caz hareketlerini yapın! Dağınıklığınız varsa bırakın olsun. Paketleyicileri ve tüm temel şeyleri almak gibi şeyler.
Şıklar:
A. Ayrıca bu adımın fazla zaman almadığını ve sadece hoşunuza giden şeylere yer açabileceğinizi unutmayın. Hatta belki bir dolaba bile tıkarız! [title] Aşırıya kaçarsanız dikkat edin.
B. Değilse, ondan kurtulun. Artık evinizde dağınıklık yaratan hiçbir eşyanın kalmadığını fark edebilirsiniz, ancak yeniden düzenlemenin veya sahip olduğunuz eşyaların bir kısmını hayır kurumlarına bağışlamanın zararı olmaz.
C. Bunu yaptığınızda sırtınızı sıvazlayın. Bu, temizlik planınızın en zor kısmıdır.
D. Ya da tuvalet kağıdını falan atıp kontrol etmeyin. Giyecek bir şeyiniz yoksa ve yorgunsanız, buna gerek yok.","Bunu yaptığınızda sırtınızı sıvazlayın. Bu, temizlik planınızın en zor kısmıdır.","B. Değilse, ondan kurtulun. Artık evinizde dağınıklık yaratan hiçbir eşyanın kalmadığını fark edebilirsiniz, ancak yeniden düzenlemenin veya sahip olduğunuz eşyaların bir kısmını hayır kurumlarına bağışlamanın zararı olmaz.",False
"[header] Pis böceklerden nasıl kurtulursunuz [title] Evinizin içinde pestisit tedavileri kullanmayın. [adım] Tavan arasında veya duvarlarınızda pis böcekler öldüğünde, ayrışarak kokuşmaya devam ederler. [title] Bahçenizde topikal pestisitler kullanmayın.
Şıklar:
A. [adım] Domates ve ahşap çöpler çok sayıda pis böcek toplar ve dışarıdaki pisliklerin temizlenmesinde faydalı olabilir. Ancak ""pis böcek avcısı"" veya ""kızartma tepsisi koku giderici"" gibi ihtiyacınız olmayan pestisitleri kullanmayın.
B. [adım] Birinci yöntemde listelenenler gibi dış mekan topikal pestisitler pis kokulu böcekleri yakmaz. [alt adımlar] Ancak pestisitler çoğu zaman pis kokulu böcekleri öldürmez ve bunların güneş ışığında kullanılması genellikle güvenli değildir.
C. [adım] Bazı kovucular, pis böceklerin kendileri için tahriş edici olabilir. Caydırıcı gaz benzeri ses çıkaran (elektrikli su ısıtıcınız açıldığında gördüğünüz yıldırım böcekleri gibi) veya yuva öldürücü gibi ses çıkaran ev ürünlerini kullanarak bunları bahçenizden çıkarın.
D. [adım] Yetişkin kokuşmuş böceklerin nüfuz etmesi zor olan sert dış kabukları vardır ve böcek ilacı kullanmak yalnızca bahçenizdeki diğer böcekleri öldürür. Kokuşmuş böcekleri öldürmek amacıyla bahçenize, ağaçlarınıza veya diğer bitki örtüsüne püskürtmeyin.","[adım] Yetişkin kokuşmuş böceklerin nüfuz etmesi zor olan sert dış kabukları vardır ve böcek ilacı kullanmak yalnızca bahçenizdeki diğer böcekleri öldürür. Kokuşmuş böcekleri öldürmek amacıyla bahçenize, ağaçlarınıza veya diğer bitki örtüsüne püskürtmeyin.","A. [adım] Domates ve ahşap çöpler çok sayıda pis böcek toplar ve dışarıdaki pisliklerin temizlenmesinde faydalı olabilir. Ancak ""pis böcek avcısı"" veya ""kızartma tepsisi koku giderici"" gibi ihtiyacınız olmayan pestisitleri kullanmayın.",False
"Genç bir erkek çölde bir devenin üzerinde oturuyor. adam
Şıklar:
A. başında kırmızı bir şal bulunan başka bir erkekle konuşmaya başlar.
B. devenin kayışını gencin sırtına taktı ve genci kendi etrafında döndürmeye başladı.
C. deveye biner ve onu kumun üzerine bırakır.
D. daha sonra bir grup deve modelini iple bağlıyor ve çöldeki bir yarış pistinde deve yarışına liderlik ediyor.",başında kırmızı bir şal bulunan başka bir erkekle konuşmaya başlar.,B. devenin kayışını gencin sırtına taktı ve genci kendi etrafında döndürmeye başladı.,False
"Bir rekreasyon alanındaki çeşitli aktivite türlerinin birkaç kısa dış mekan sahnesi sergileniyor. Bir kadın kameraya konuşuyor. bir adam
Şıklar:
A. bir kadınla konuşuyor.
B. şişme bir aracın yanında diz çöker.
C. kumda futbol oynamak için direkleri kullanıyor.
D. bir lastik çıkarır ve onu değiştirir.",bir kadınla konuşuyor.,A. bir kadınla konuşuyor.,False
"[header] Kolayca dinamo nasıl yapılır [title] Şaftında bir çeşit tekerlek bulunan küçük bir hobi motoru bulun. [başlık] Motoru bir tahta veya tahta blok gibi monte edin. [title] Daha büyük başka bir tekerlek bulun ve onu aynı tahta blok üzerindeki bir pime veya başka bir şeye monte edin.
Şıklar:
A. [adım] Bunun motora benzeyen bir şey olması gerekmez. [title] Hız için bir motor markası seçin ve dayanıklılık için bir markayı koruyun.
B. [title] Büyük tekerleğe bir tutamak koyun. [title] Daha sonra bir paket lastiği alıp iki tekerleğin etrafına sarın ve kolu döndürmeye başlayın.
C. [adım] En az 2 ila 4 ""x6"" olduğundan emin olun, böylece bulunduğunuz yerdeki orijinaline geri döndüğünüzde, daha fazla paraya mal olacak 3 taraflı tekerleklerle kalmazsınız. [title] Mevcut motoru yenisinin üzerine koyun.
D. [title] Motor için yakıt koyun ve etrafta dolaşın. [title] Dikkatli olun çünkü bu bir kayadır ve uyguladığınız herhangi bir kuvvet yakıt alevi/kıvılcımıyla sonuçlanacaktır.",[title] Büyük tekerleğe bir tutamak koyun. [title] Daha sonra bir paket lastiği alıp iki tekerleğin etrafına sarın ve kolu döndürmeye başlayın.,B. [title] Büyük tekerleğe bir tutamak koyun. [title] Daha sonra bir paket lastiği alıp iki tekerleğin etrafına sarın ve kolu döndürmeye başlayın.,False
"[header] Sırt ağrısı için su egzersizleri nasıl kullanılır [title] Su ayakkabılarını kullanın. [adım] Denge sorunlarınız varsa deniz ayakkabısı kullanmak yardımcı olabilir. Bunları çoğu büyük ayakkabı mağazasında veya spor malzemeleri mağazalarında bulabilirsiniz.
Şıklar:
A. [alt adımlar] Su ayakkabıları çok fazla bacak krampınız olduğunda ideal olsa da belirli durumlar için de uygundur. Ayrıca daha fazla krampın önlenmesine de yardımcı olabilirler.
B. İster dengenizi kaybetmeme endişeniz olsun ister dalışta zorluk çekiyor olun, bu tür ayakkabılar dengenizi korumak için çalışarak hareket ederken ve hızlanırken dengenizi korumanıza olanak tanır. Sırt ağrısı egzersizleri yaparken bu ayakkabıları giyebilirsiniz.
C. İyi çekiş gücüne sahip olanları arayın ve rahatça oturduklarından emin olun. [alt adımlar] Su ayakkabıları, adından da anlaşılacağı gibi, suda giyilmek üzere tasarlanmış ayakkabılardır.
D. [alt adımlar] Nötr, hafif ve sağlam bir ortamda düşük etkili yürüyüş ayakkabısı biçimlerini deneyin. Aynı ayaktaki çoraplar iyidir ancak parmak arası terliklerdeki çoraplardan kaçının çünkü bunlar ayaklarınızın zorlanmasına neden olabilir.","İyi çekiş gücüne sahip olanları arayın ve rahatça oturduklarından emin olun. [alt adımlar] Su ayakkabıları, adından da anlaşılacağı gibi, suda giyilmek üzere tasarlanmış ayakkabılardır.",A. [alt adımlar] Su ayakkabıları çok fazla bacak krampınız olduğunda ideal olsa da belirli durumlar için de uygundur. Ayrıca daha fazla krampın önlenmesine de yardımcı olabilirler.,False
"[header] Parmak patates nasıl pişirilir [başlık] Parmak patatesleri yıkayın. [adım] İlk önce ellerinizi yıkayın. Daha sonra patatesleri akan suyun altında fırçalamak için başparmaklarınızı ve parmaklarınızı kullanın.
Şıklar:
A. Özellikle konserve patates kullanıyorsanız, ovalamak için ellerinizin arkasını bile kullanabilirsiniz. Daha sonra gerisini sabun ve suyla yapın.
B. Sadece su kullanın, asla sabun kullanmayın. Kabuklarını soymayı düşünseniz bile onları yıkayın, çünkü soyucunuz, yıkanmamış patatesleri soyduğunuzda derideki kir ve kimyasalları ete aktarabilir.
C. İşe gitmeden önce ellerinizi durulayın. Yaklaşık on dakika boyunca iyice fırçaladığınızdan emin olun.
D. Ellerinizi ovmayı bitirdikten sonra soğuk, akan suyun altında durulayın. [alt adımlar] Ellerinizi elde yıkıyorsanız, kullanım için açmak üzere bir veya iki dakika kadar temizleyin.","Sadece su kullanın, asla sabun kullanmayın. Kabuklarını soymayı düşünseniz bile onları yıkayın, çünkü soyucunuz, yıkanmamış patatesleri soyduğunuzda derideki kir ve kimyasalları ete aktarabilir.","B. Sadece su kullanın, asla sabun kullanmayın. Kabuklarını soymayı düşünseniz bile onları yıkayın, çünkü soyucunuz, yıkanmamış patatesleri soyduğunuzda derideki kir ve kimyasalları ete aktarabilir.",False
